Country,AR,Cumulated WG,Author Id,Author
Netherlands,4,WG3,346,Sander Brinkman
Netherlands,4,WG3,613,Rutu Dave
Netherlands,4,WG3,656,Michel Den Elzen
Netherlands,4,WG3,769,Bas Eickhout
Netherlands,4,WG3,803,Andre Faaij
Netherlands,4,WG3,1057,Joyeeta Gupta
Netherlands,4,WG3,1159,BertJan Heij
Netherlands,4,WG3,1234,Monique Hoogwijk
Netherlands,4,WG3,1348,Catrinus J. Jepma
Netherlands,4,WG3,1387,Suzanne Joosen
Netherlands,4,WG3,1586,Lambert Kuijpers
Netherlands,4,WG3,1949,Bert Metz
Netherlands,4,WG3,1951,Leo Meyer
Netherlands,4,WG3,2087,Gert-Jan Nabuurs
Netherlands,4,WG3,2201,Jos G.J. Olivier
Netherlands,4,WG3,2215,Hans Opschoor
Netherlands,4,WG3,2608,Johan Sanders
Netherlands,4,WG3,2895,Bart Strengers
Netherlands,4,WG3,2931,Rob J. Swart
Netherlands,4,WG3,3025,Eveline Trines
Netherlands,4,WG3,3252,Ron Wit
New Zealand,1,WG2,844,B. Blair Fitzharris
New Zealand,1,WG2,3620,H. Keys
New Zealand,1,WG2,2042,P. Mosley
New Zealand,1,WG2,2602,"Michael James ""Jim"" Salinger"
New Zealand,1,WG3,424,John R. Campbell
New Zealand,1,WG3,966,J. Gilbert
New Zealand,1,WG3,5050,J. von Dadelszen
New Zealand,2,WG1,1918,K. Mcnaughton
New Zealand,2,WG1,3159,R. Wanick
New Zealand,2,WG1,3169,D. Warrick
New Zealand,2,WG2,426,C.A. Campbell
New Zealand,2,WG2,844,B. Blair Fitzharris
New Zealand,2,WG2,986,G.J. Glova
New Zealand,2,WG2,1464,Gavin Kenny
New Zealand,2,WG2,1899,B. Mcdowall
New Zealand,2,WG2,1911,Kathleen McInnes
New Zealand,2,WG2,2105,S. Neale
New Zealand,2,WG2,2276,L. Paul
New Zealand,2,WG2,3170,Richard A. Warrick
New Zealand,2,WG2,3268,Alistair Woodward
New Zealand,3,WG1,1141,John Hay
New Zealand,3,WG1,1833,B. Manighetti
New Zealand,3,WG1,1837,M. Manning
New Zealand,3,WG1,2602,"Michael James ""Jim"" Salinger"
New Zealand,3,WG1+2,844,B. Blair Fitzharris
New Zealand,3,WG1+2,2478,James A. Renwick
New Zealand,3,WG2,207,Reid Basher
New Zealand,3,WG2,3170,Richard A. Warrick
New Zealand,3,WG2,3268,Alistair Woodward
New Zealand,3,WG2,3274,David Wratt
New Zealand,3,WG3,2775,Ralph E. H. Sims
New Zealand,4,WG1,282,Greg Bodeker
New Zealand,4,WG1,1643,Keith Lassey
New Zealand,4,WG1,1775,David C. Lowe
New Zealand,4,WG1,2058,A. Brett Mullan
New Zealand,4,WG1,2166,Kath O'Shaughnessy
New Zealand,4,WG1,2478,James A. Renwick
New Zealand,4,WG1,3274,David Wratt
New Zealand,4,WG1+2,844,B. Blair Fitzharris
New Zealand,4,WG2,221,Susanne Becken
New Zealand,4,WG2,743,Matt Dunn
New Zealand,4,WG2,1083,Simon Hales
New Zealand,4,WG2,1141,John Hay
New Zealand,4,WG2,1173,Roderick Henderson
New Zealand,4,WG2,1464,Gavin Kenny
New Zealand,4,WG2,1500,Darren King
New Zealand,4,WG2,1522,Tord Kjellstrom
New Zealand,4,WG2,2012,Henrik Moller
New Zealand,4,WG2,2299,Guy Penny
New Zealand,4,WG2,2602,"Michael James ""Jim"" Salinger"
New Zealand,4,WG2,3170,Richard A. Warrick
New Zealand,4,WG2,3268,Alistair Woodward
New Zealand,4,WG3,862,Justin Ford-Robertson
New Zealand,4,WG3,2463,Peter Read
New Zealand,4,WG3,2775,Ralph E. H. Sims
Nigeria,1,WG1,2195,E.O. Oladipo
Nigeria,1,WG1+2,2182,J S. Oguntoyinbo
Nigeria,1,WG2,2198,O.J. Olaniran
Nigeria,1,WG2,2230,J.J. Owonubi
Nigeria,2,WG2,180,G. Banjo
Nigeria,3,WG2,25,James O. Adejuwon
Nigeria,3,WG2,686,Garba Goudou Dieudonne
Nigeria,3,WG2,1067,Daniel M. Gwary
Nigeria,3,WG2,2154,James C. Nwafor
Nigeria,3,WG3,24,Anthony O. Adegbulugbe
Nigeria,4,WG2,26,Francis Adesina
Nigeria,4,WG2,2158,Anthony Nyong
Nigeria,4,WG2,2168,Imoh Obioh
Nigeria,4,WG3,24,Anthony O. Adegbulugbe
Nigeria,4,WG3,1067,Daniel M. Gwary
Nigeria,4,WG3,1285,Francis I. Ibitoye
Norway,1,WG1,1301,I.S.A Isaksen
Norway,1,WG1,2885,F. Stordal
Norway,1,WG1,3254,B. Wold
Norway,1,WG2,3618,R. Hansson
Norway,1,WG2,1229,Jarle Inge Holten
Norway,2,WG1,1301,I.S.A Isaksen
Norway,2,WG1,2355,H. Pleym
Norway,2,WG1,2885,F. Stordal
Norway,2,WG2,1229,Jarle Inge Holten
Norway,2,WG2,2224,P. Ottesen
Norway,2,WG2,2587,N. Saelthun
Norway,2,WG2,2789,O. Skre
Norway,2,WG3,1,A. Aaheim
Norway,2,WG3,1207,M. Hoel
Norway,3,WG1,229,Rasmus Benestad
Norway,3,WG1,247,Terje Berntsen
Norway,3,WG1,900,Jan Fuglestvedt
Norway,3,WG1,940,M. Gauss
Norway,3,WG1,1105,Inger Hanssen-Bauer
Norway,3,WG1,1301,I.S.A Isaksen
Norway,3,WG1,1361,O.M. Johannessen
Norway,3,WG1,1432,S. Karlsdottir
Norway,3,WG1,1971,M.W. Miles
Norway,3,WG1,2083,Gunnar Myhre
Norway,3,WG1,2541,B. Rognerud
Norway,3,WG1,2885,F. Stordal
Norway,3,WG1,2920,J. Sundet
Norway,3,WG1+3,3052,A. Underdal
Norway,3,WG2,1076,Jon Ove Hagen
Norway,3,WG2,1229,Jarle Inge Holten
Norway,3,WG2,1759,Harald Loeng
Norway,3,WG3,507,Oyvind Christophersen
Norway,3,WG3,1605,Snorre Kverndokk
Norway,3,WG3,1766,L. Lorentsen
Norway,3,WG3,2554,K.E. Rosendahl
Norway,3,WG3,2819,B. Solberg
Norway,4,WG1,229,Rasmus Benestad
Norway,4,WG1,247,Terje Berntsen
Norway,4,WG1,705,Trond Dokken
Norway,4,WG1,721,Helge Drange
Norway,4,WG1,1076,Jon Ove Hagen
Norway,4,WG1,1105,Inger Hanssen-Bauer
Norway,4,WG1,1167,Christoph Heinze
Norway,4,WG1,1302,Ketil Isaksen
Norway,4,WG1,1331,Eystein Jansen
Norway,4,WG1,1721,Øyvind Lie
Norway,4,WG1,1884,Cecilie Mauritzen
Norway,4,WG1,2083,Gunnar Myhre
Norway,4,WG1,2233,Øyvind Paasche
Norway,4,WG2,2160,Karen O'Brien
Norway,4,WG3,63,Knut H. Alfsen
Norway,4,WG3,1158,Tom-Reiel Heggedal
Norway,4,WG3,1605,Snorre Kverndokk
Norway,4,WG3,2580,Kirstin Rypdal
Norway,4,WG3,2788,Kjell Olav Skjolsvik
Oman,4,WG3,1421,Gorashi Mohammed Kanoan
Pakistan,2,WG3,182,T. Banuri
Peru,2,WG2,115,E. Aquize
Peru,2,WG2,159,P. Ayondejo
Peru,2,WG2,412,R. Calienes
Peru,2,WG2,447,S. Carrasco Barrera
Peru,2,WG2,3023,H. Trevino
Peru,2,WG2,3383,S. Zuta
Peru,3,WG3,419,Eduardo Calvo Buendia
Peru,3,WG3,950,Luis J. Geng
Peru,3,WG3,2270,Alberto Pasco-Font
Peru,4,WG2,2958,Juan Tarazona
Peru,4,WG3,419,Eduardo Calvo Buendia
Peru,4,WG3,950,Luis J. Geng
Philippines,1,WG1+2,1508,R. Kintanar
Philippines,2,WG2,591,Rex Victor Cruz
Philippines,2,WG2,2778,U. Singh
Philippines,3,WG1,871,R. Francisco
Philippines,3,WG2,591,Rex Victor Cruz
Philippines,3,WG2,1633,Felino Lansigan
Philippines,4,WG2,591,Rex Victor Cruz
Philippines,4,WG2,1642,Rodel Lasco
Philippines,4,WG2,2304,Rosa Perez
Philippines,4,WG2,2400,Juan Pulhin
Poland,1,WG1,342,A. Breymcyer
Poland,1,WG2,1498,J. Kindler
Poland,2,WG2,917,Wojciech Galinski
Poland,2,WG2,1403,Zdzislaw Kaczmarek
Poland,2,WG2,2832,C. Somorowski
Poland,3,WG1,1968,M. Mietus
Poland,3,WG2,1403,Zdzislaw Kaczmarek
Poland,4,WG2,1593,Zbigniew Kundzewicz
Poland,4,WG2,3030,Piotr Tryjanowski
Portugal,1,WG2,600,Luis Veiga da Cunha
Portugal,3,WG2,600,Luis Veiga da Cunha
Portugal,3,WG2,636,Julia de Seixas
Portugal,4,WG2,117,Miguel Araújo
Puerto Rico,4,WG2,420,Guilian Cambers
Romania,4,WG1,289,Roxana Bojariu
Romania,4,WG1,400,Aristita Busuioc
Russian Federation,2,WG1,187,M.Y. Bardin
Russian Federation,2,WG1,612,N. Datsenko
Russian Federation,2,WG1,751,M. Dyurgerov
Russian Federation,2,WG1,955,V. Georgievsky
Russian Federation,2,WG1,972,T. Ginsburg
Russian Federation,2,WG1,1035,Pavel Ya Groisman
Russian Federation,2,WG1,1044,G.V. Gruza
Russian Federation,2,WG1,1310,N. Ivachtchenko
Russian Federation,2,WG1,1483,S. Khmelevtsov
Russian Federation,2,WG1,1559,N. Kononova
Russian Federation,2,WG1,1563,L. Korovkina
Russian Federation,2,WG1,1934,V. Meleshko
Russian Federation,2,WG1,1947,Anna V. Mescherskaya
Russian Federation,2,WG1,2007,Igor Mokhov
Russian Federation,2,WG1,2439,E.Ya. Rankova
Russian Federation,2,WG1,2462,V.N. Razuvaev
Russian Federation,2,WG1,2708,E. Semenyuk
Russian Federation,2,WG1,2748,Igor Shiklomanov
Russian Federation,2,WG1,2764,N. Sidorenkov
Russian Federation,2,WG1,2820,I. Soldatova
Russian Federation,2,WG1,2834,D. Sonechkin
Russian Federation,2,WG1,2844,N. Speranskaya
Russian Federation,2,WG2,102,Oleg A. Anisimov
Russian Federation,2,WG2,981,B.V. Glebov
Russian Federation,2,WG2,1548,A.O. Kokorin
Russian Federation,2,WG2,1549,T. Kolchugina
Russian Federation,2,WG2,1568,V.M. Kotlyakov
Russian Federation,2,WG2,1581,Andrei Krovnin
Russian Federation,2,WG2,1588,A.S. Kulikov
Russian Federation,2,WG2,2251,G.V. Panov
Russian Federation,2,WG2,2735,S.A. Shchuka
Russian Federation,2,WG2,2762,Anatoly Shvidenko
Russian Federation,2,WG2,2782,Oleg D. Sirotenko
Russian Federation,2,WG2,2824,Olga Solomina
Russian Federation,2,WG2,3038,Alla Tsyban
Russian Federation,2,WG3,1550,A. Kolesov
Russian Federation,2,WG3,2289,S.A. Pegov
Russian Federation,2,WG3,2522,E.V. Rocheva
Russian Federation,3,WG1,187,M.Y. Bardin
Russian Federation,3,WG1,951,E. Genikhovich
Russian Federation,3,WG1,1044,G.V. Gruza
Russian Federation,3,WG1,1442,Vladimir M. Kattsov
Russian Federation,3,WG1,1780,K.M. Lugina
Russian Federation,3,WG1,1934,V. Meleshko
Russian Federation,3,WG1,2007,Igor Mokhov
Russian Federation,3,WG1,2462,V.N. Razuvaev
Russian Federation,3,WG1,2871,A. Sterin
Russian Federation,3,WG1+2,102,Oleg A. Anisimov
Russian Federation,3,WG1+2,2439,E.Ya. Rankova
Russian Federation,3,WG2,106,Yurij Anokhin
Russian Federation,3,WG2,307,Irena Borzenkova
Russian Federation,3,WG2,1561,Zurab Kopaliani
Russian Federation,3,WG2,2707,Serguei M. Semenov
Russian Federation,3,WG2,2748,Igor Shiklomanov
Russian Federation,3,WG2,2782,Oleg D. Sirotenko
Russian Federation,3,WG2,3038,Alla Tsyban
Russian Federation,3,WG3,208,Igor Alexeyevich Bashmakov
Russian Federation,3,WG3,992,Alexander Golub
Russian Federation,3,WG3,2130,Elena Nikitina
Russian Federation,3,WG3,2816,V.I. Sokolov
Russian Federation,4,WG1,677,Nikolay A. Diansky
Russian Federation,4,WG1,1052,Sergey Gulev
Russian Federation,4,WG1,1442,Vladimir M. Kattsov
Russian Federation,4,WG1,1947,Anna V. Mescherskaya
Russian Federation,4,WG1,2278,Tatiana Pavlova
Russian Federation,4,WG1,2824,Olga Solomina
Russian Federation,4,WG1,3123,Evgeny M. Volodin
Russian Federation,4,WG2,102,Oleg A. Anisimov
Russian Federation,4,WG2,106,Yurij Anokhin
Russian Federation,4,WG2,2481,Boris Revich
Russian Federation,4,WG2,2707,Serguei M. Semenov
Russian Federation,4,WG2,2748,Igor Shiklomanov
Russian Federation,4,WG2,3091,Andrei A. Velichko
Russian Federation,4,WG3,208,Igor Alexeyevich Bashmakov
Russian Federation,4,WG3,2130,Elena Nikitina
Russian Federation,4,WG3,2543,Vladimir Romanenkov
Russian Federation,4,WG3,2782,Oleg D. Sirotenko
Samoa,3,WG2,2705,Graham Sem
Samoa,4,WG2,1681,Penehuro Lefale
Samoa,4,WG2,2705,Graham Sem
Saudi Arabia,1,WG3,5064,Rihab Massoud
Saudi Arabia,2,WG2,52,Saiyed Al-Khouli
Saudi Arabia,2,WG2,77,A.N. Alwelaie
Saudi Arabia,2,WG3,53,Majid Al-Moneef
Saudi Arabia,3,WG3,53,Majid Al-Moneef
Saudi Arabia,4,WG3,64,Awwad Alharthi
Saudi Arabia,4,WG3,161,Mustafa H. Babiker
Senegal,2,WG3,2817,Youba Sokona
Senegal,3,WG2,2122,Isabelle Niang-Diop
Senegal,4,WG1,942,Amadou Thierno Gaye
Senegal,4,WG1,2617,Abdoulaye Sarr
Senegal,4,WG2,660,Fatima Denton
Senegal,4,WG2,2122,Isabelle Niang-Diop
Seychelles,3,WG2,2279,Rolph Payet
Seychelles,4,WG2,38,Will Agricole
Seychelles,4,WG2,2279,Rolph Payet
Sierra Leone,2,WG2+3,617,Ogunlade R. Davidson
Sierra Leone,4,WG3,617,Ogunlade R. Davidson
Singapore,2,WG2,99,B.W. Ang
Singapore,3,WG2,3258,Poh Poh Wong
Singapore,4,WG2,3258,Poh Poh Wong
Slovakia,3,WG2,2937,Jan Szolgay
Slovenia,4,WG2,1409,Lucka Kajfez-Bogataj
South Africa,2,WG2,1210,M. Timm Hoffman
South Africa,2,WG2,1988,S. Milton
South Africa,2,WG2,2247,A. Palmer
South Africa,2,WG2,2566,P. Roux
South Africa,3,WG1,105,H. Annegarn
South Africa,3,WG1,1188,Bruce Charles Hewitson
South Africa,3,WG1,1313,C. Jack
South Africa,3,WG1+2,2674,Robert (Bob) J. Scholes
South Africa,3,WG3,617,Ogunlade R. Davidson
South Africa,3,WG3,1692,S.J. Lennon
South Africa,3,WG3,2546,Gina Roos
South Africa,3,WG3,3046,Clive R. Turner
South Africa,4,WG1,1188,Bruce Charles Hewitson
South Africa,4,WG1,2940,Mark Tadross
South Africa,4,WG1,2973,Warren Tennant
South Africa,4,WG2,297,William J. Bond
South Africa,4,WG2,1475,Barney S. Kgope
South Africa,4,WG2,1965,Guy Midgley
South Africa,4,WG2,2000,Alison Misselhorn
South Africa,4,WG2,2683,Roland Schulze
South Africa,4,WG2,3119,Coleen Vogel
South Africa,4,WG2,3375,Gina Ziervogel
South Africa,4,WG3,2014,Anthony Mongameli Mehlwana
South Africa,4,WG3,2674,Robert (Bob) J. Scholes
South Africa,4,WG3,3046,Clive R. Turner
South Africa,4,WG3,3246,Harald Winkler
South Korea,2,WG3,1233,S.W. Hong
South Korea,3,WG1,1492,J.-W. Kim
South Korea,3,WG3,1676,Hoesung Lee
South Korea,4,WG1,1493,Kuh Kim
South Korea,4,WG1,1607,Won-Tae Kwon
South Korea,4,WG3,1676,Hoesung Lee
Spain,2,WG2,1287,Ana Iglesias
Spain,2,WG2,2399,J. Puidefabregas
Spain,2,WG3,1177,C.A. Hendriks
Spain,3,WG1,375,M. Brunet-India
Spain,3,WG1,453,M. Castro
Spain,3,WG1,2487,J. Ribalaygua
Spain,4,WG1,930,Ricardo García-Herrera
Spain,4,WG1,996,Melchor Gonzalez-Davila
Spain,4,WG1,997,Jesus Fidel Gonzalez-Rouco
Spain,4,WG2,2030,José Moreno
Spain,4,WG2,2528,Xavier Rodo
Spain,4,WG2,3006,Christina Tirado
Spain,4,WG3,2613,María José Sanz Sanchez
Sri Lanka,2,WG2,2306,T.H.R. Peries
Sri Lanka,2,WG3,2064,Mohan Munasinghe
Sri Lanka,3,WG2,3146,Y. Dhammika Wanasinghe
Sri Lanka,4,WG2,3146,Y. Dhammika Wanasinghe
Sri Lanka,4,WG3,2064,Mohan Munasinghe
Sudan,1,WG1,3,H. Abdel Nour
Sudan,4,WG2,2221,Balgis Osman-Elasha
Sudan,4,WG2,2601,Mohamed Salih
Sudan,4,WG3,44,Mohammed Abdelrafie Ahmed
Sudan,4,WG3,774,Ismail Elgizouli
Sudan,4,WG3,781,Elnour Abdalla Elsiddig
Sudan,4,WG3,2133,Hassan Bashir Nimir
Sweden,1,WG1,603,B. Dahlstrom
Sweden,1,WG1,1730,S. Linder
Sweden,1,WG1,2527,H. Rodhe
Sweden,1,WG1,2929,B.H. Svensson
Sweden,2,WG1,326,R. Bradshaw
Sweden,2,WG1,2527,H. Rodhe
Sweden,2,WG1,2921,H. Sundquist
Sweden,2,WG1+2,291,Bert Bolin
Sweden,2,WG1+2,2384,L.C. Prentice
Sweden,2,WG2,1364,Thomas Johansson
Sweden,2,WG2,1730,S. Linder
Sweden,2,WG2,2009,Ulf Molau
Sweden,2,WG2,2132,S. Nilsson
Sweden,2,WG2,2216,Mats Oquist
Sweden,2,WG2,2929,B.H. Svensson
Sweden,2,WG2,3051,S. Under
Sweden,2,WG3,287,P. Bohm
Sweden,2,WG3,1663,G. Leach
Sweden,3,WG1,61,Hans Alexandersson
Sweden,3,WG1,291,Bert Bolin
Sweden,3,WG1,481,R. Charlson
Sweden,3,WG1,2005,Anders Moberg
Sweden,3,WG1,2444,J. Rasmussen
Sweden,3,WG1,2527,H. Rodhe
Sweden,3,WG1,2569,Markku Rummukainen
Sweden,3,WG2,160,Christian Azar
Sweden,3,WG2,486,Deliang Chen
Sweden,3,WG2,2009,Ulf Molau
Sweden,3,WG2,2216,Mats Oquist
Sweden,3,WG3,287,P. Bohm
Sweden,4,WG1,61,Hans Alexandersson
Sweden,4,WG1,1204,Regine Hock
Sweden,4,WG1,1333,Peter Jansson
Sweden,4,WG1,1671,Caroline Leck
Sweden,4,WG1,2569,Markku Rummukainen
Sweden,4,WG2,414,Terry V. Callaghan
Sweden,4,WG2,505,Torben R. Christensen
Sweden,4,WG2,719,Thomas E. Downing
Sweden,4,WG2,1003,Stefan Gossling
Sweden,4,WG2,1012,Phil Graham
Sweden,4,WG2,1523,Richard J.T. Klein
Sweden,4,WG2,2964,Anna Taylor
Switzerland,1,WG1,1075,Wilfreid Haeberli
Switzerland,1,WG1,2027,P. Morel
Switzerland,1,WG1,2174,H Oeschger
Switzerland,1,WG1,2716,B. Sevruk
Switzerland,1,WG1,2765,U. Siegenthaler
Switzerland,1,WG3,5065,Pascale Morand Francis
Switzerland,1,WG3,5080,N. Sundararaman
Switzerland,2,WG1,1017,H. Grassl
Switzerland,2,WG1,1208,Martin Hoelzle
Switzerland,2,WG1,1386,Fortunat Joos
Switzerland,2,WG1,2659,H. Schmid
Switzerland,2,WG1+2,231,Martin Beniston
Switzerland,2,WG1+2,1075,Wilfreid Haeberli
Switzerland,2,WG1+2,1562,Christian Korner
Switzerland,2,WG2,128,Anne Arquit-Niederberger
Switzerland,2,WG2,139,A.J. Askew
Switzerland,2,WG2,299,C. Bonnard
Switzerland,2,WG2,773,D.L. Elder
Switzerland,2,WG2,838,Andreas Fischlin
Switzerland,2,WG2,855,R.M.B. Foehn
Switzerland,2,WG2,1051,Antoine Guisan
Switzerland,2,WG2,1296,J.L. Innes
Switzerland,2,WG2,1528,F. Kloetzli
Switzerland,2,WG2,1576,N. Krauchi
Switzerland,2,WG2,1593,Zbigniew Kundzewicz
Switzerland,2,WG2,1632,Herbert Lang
Switzerland,2,WG2,2111,J. Nemec
Switzerland,2,WG2,2795,R. Slooff
Switzerland,2,WG2,2847,R. Spichiger
Switzerland,2,WG3,936,F. Gassmann
Switzerland,2,WG3,1155,W. Hediger
Switzerland,2,WG3,2336,G.J. Pillet
Switzerland,3,WG1,113,C. Appenzeller
Switzerland,3,WG1,1068,Dimitrios Gyalistras
Switzerland,3,WG1,1075,Wilfreid Haeberli
Switzerland,3,WG1,1386,Fortunat Joos
Switzerland,3,WG1,1953,R. Meyer
Switzerland,3,WG1,2184,Atsumu Ohmura
Switzerland,3,WG1,2322,Christian Pfister
Switzerland,3,WG1,2354,Gian-Kasper Plattner
Switzerland,3,WG1,2644,C. Schaur
Switzerland,3,WG1,2852,J. Staehelin
Switzerland,3,WG1,2880,Thomas F. Stocker
Switzerland,3,WG1,3228,Martin Wild
Switzerland,3,WG2,385,Harald Bugmann
Switzerland,3,WG2,838,Andreas Fischlin
Switzerland,3,WG3,502,R. Christ
Switzerland,3,WG3,640,Andrew Dearing
Switzerland,4,WG1,274,Heinz Blatter
Switzerland,4,WG1,847,Dominik Fleitmann
Switzerland,4,WG1,883,Christoph Frei
Switzerland,4,WG1,1175,Ann Henderson-Sellers
Switzerland,4,WG1,1208,Martin Hoelzle
Switzerland,4,WG1,1386,Fortunat Joos
Switzerland,4,WG1,1761,Ulrike Lohmann
Switzerland,4,WG1,1788,Jug Luterbacher
Switzerland,4,WG1,2016,Eric Monnin
Switzerland,4,WG1,2062,Simon A. Müller
Switzerland,4,WG1,2184,Atsumu Ohmura
Switzerland,4,WG1,2354,Gian-Kasper Plattner
Switzerland,4,WG1,2643,Christoph Schar
Switzerland,4,WG1,2648,Simon Christian Scherrer
Switzerland,4,WG1,2840,Renato Spahni
Switzerland,4,WG1,2880,Thomas F. Stocker
Switzerland,4,WG1,3228,Martin Wild
Switzerland,4,WG1+2,231,Martin Beniston
Switzerland,4,WG1+2,2322,Christian Pfister
Switzerland,4,WG2,385,Harald Bugmann
Switzerland,4,WG2,531,Bernard Clot
Switzerland,4,WG2,838,Andreas Fischlin
Switzerland,4,WG2,1051,Antoine Guisan
Switzerland,4,WG2,1068,Dimitrios Gyalistras
Switzerland,4,WG2,1075,Wilfreid Haeberli
Switzerland,4,WG2,1282,Guy Hutton
Switzerland,4,WG2,1562,Christian Korner
Switzerland,4,WG2,3221,Ellen Wiegandt
Switzerland,4,WG3,1959,Axel Michaelowa
Taiwan,2,WG1,3031,C. Tsay
Tanzania,1,WG1,2156,B.S. Nyenzi
Tanzania,1,WG3,5066,Adolfo Mascarenhas
Tanzania,2,WG2,1825,W.R. Makundi
Tanzania,2,WG2,2577,D.G. Rutashobya
Tanzania,2,WG2,3303,W. Yambi
Tanzania,3,WG1,1439,J. Katima
Tanzania,3,WG3,2082,M.J. Mwandosya
Tanzania,4,WG2,3307,Pius Yanda
Thailand,1,WG2,2253,S. Panturat
Thailand,2,WG2,2323,D. Phantumvanit
Thailand,2,WG2,3218,P. Wibulswas
Thailand,4,WG1,302,Kansri Boonpragob
Thailand,4,WG1,497,Amnat Chidthaisong
Thailand,4,WG3,3020,Sirintornthep Towprayoon
The Gambia,3,WG2,1327,Bubu Pateh Jallow
The Gambia,4,WG1,1327,Bubu Pateh Jallow
Trinidad and Tobago,3,WG1,2365,S. Pollonais
Trinidad and Tobago,4,WG2,31,John Agard
Trinidad and Tobago,4,WG2,2454,Samuel Rawlins
Tunisia,2,WG2,887,Jaafar Friaa
Tunisia,4,WG3,2817,Youba Sokona
Turkey,4,WG2,2710,Zekai Sen
Turkey,4,WG2+3,3017,Ferenc L. Toth
Turkmenistan,2,WG2,1480,N. Kharin
Uganda,2,WG3,2051,J.K.E. Mubazi
Uganda,3,WG2,206,Charles Basalirwa
Ukraine,4,WG2,1615,Petro Lakyda
United Kingdom,1,WG1,90,J. Anderson
United Kingdom,1,WG1,220,P. Beaumont
United Kingdom,1,WG1,230,L. Bengtsson
United Kingdom,1,WG1,370,K. Browning
United Kingdom,1,WG1,454,H. Cattle
United Kingdom,1,WG1,524,A. Clarke
United Kingdom,1,WG1,663,R.G. Derwent
United Kingdom,1,WG1,722,D.J. Drewry
United Kingdom,1,WG1,858,Christopher K. Folland
United Kingdom,1,WG1,1032,J.P. Grime
United Kingdom,1,WG1,1038,J.M. Grove
United Kingdom,1,WG1,1150,I. Heany
United Kingdom,1,WG1,3388,P.M. Holligan
United Kingdom,1,WG1,1244,J.T. Houghton
United Kingdom,1,WG1,1276,B. Huntley
United Kingdom,1,WG1,1336,P.G. Jarvis
United Kingdom,1,WG1,1346,G.J. Jenkins
United Kingdom,1,WG1,1367,E Johnson
United Kingdom,1,WG1,1382,Philip D. Jones
United Kingdom,1,WG1,1741,P. Liss
United Kingdom,1,WG1,1763,S. Long
United Kingdom,1,WG1,2001,John F. B. Mitchell
United Kingdom,1,WG1,2025,J-J. Morcrette
United Kingdom,1,WG1,2035,James Morison
United Kingdom,1,WG1,2246,Timothy N. Palmer
United Kingdom,1,WG1,2262,David E. Parker
United Kingdom,1,WG1,2296,S. Penkett
United Kingdom,1,WG1,2441,Sarah C.B. Raper
United Kingdom,1,WG1,2567,P.R. Rowntree
United Kingdom,1,WG1,2711,Catherine A. Senior
United Kingdom,1,WG1,2718,N. Shackleton
United Kingdom,1,WG1,2750,Keith P. Shine
United Kingdom,1,WG1,2761,W.J. Shuttleworth
United Kingdom,1,WG1,2893,F. Street-Perrott
United Kingdom,1,WG1,3132,Peter Wadhams
United Kingdom,1,WG1,3170,Richard A. Warrick
United Kingdom,1,WG1,3215,M. Whitfield
United Kingdom,1,WG1,3223,Tom M.L. Wigley
United Kingdom,1,WG1,3239,M. Williamson
United Kingdom,1,WG1,3266,J.D. Woods
United Kingdom,1,WG1,3269,F.I. Woodward
United Kingdom,1,WG1,3270,Philip Woodworth
United Kingdom,1,WG1+2,414,Terry V. Callaghan
United Kingdom,1,WG1+3,112,A.J. Apling
United Kingdom,1,WG2,238,M. Beran
United Kingdom,1,WG2,3613,C.M. Clapperton
United Kingdom,1,WG2,2692,A. Scott
United Kingdom,1,WG2,3237,J. Williams
United Kingdom,1,WG3,224,R. Beetham
United Kingdom,1,WG3,5069,M. McCausland
United Kingdom,1,WG3,5068,C.A. Robertson
United Kingdom,1,WG3,5070,Neil Sanders
United Kingdom,2,WG1,92,R. Anderson
United Kingdom,2,WG1,343,Keith R. Briffa
United Kingdom,2,WG1,5042,B. Callander
United Kingdom,2,WG1,573,Peter M. Cox
United Kingdom,2,WG1,618,J. Davies
United Kingdom,2,WG1,663,R.G. Derwent
United Kingdom,2,WG1,714,I. Douglas
United Kingdom,2,WG1,814,M.J.R. Fasham
United Kingdom,2,WG1,850,N. Flemming
United Kingdom,2,WG1,858,Christopher K. Folland
United Kingdom,2,WG1,893,A. Friend
United Kingdom,2,WG1,1007,W. Gould
United Kingdom,2,WG1,1024,Jonathan M. Gregory
United Kingdom,2,WG1,1113,N. Harris
United Kingdom,2,WG1,1241,B. Horton
United Kingdom,2,WG1,1244,J.T. Houghton
United Kingdom,2,WG1,1273,Mike Hulme
United Kingdom,2,WG1,1365,Tim Johns
United Kingdom,2,WG1,1371,P. Jonas
United Kingdom,2,WG1,1454,A. Keen
United Kingdom,2,WG1,1741,P. Liss
United Kingdom,2,WG1,1974,M. Miller
United Kingdom,2,WG1,2001,John F. B. Mitchell
United Kingdom,2,WG1,2070,James M. Murphy
United Kingdom,2,WG1,2140,M. Noguer
United Kingdom,2,WG1,2217,David Oram
United Kingdom,2,WG1,2246,Timothy N. Palmer
United Kingdom,2,WG1,2262,David E. Parker
United Kingdom,2,WG1,2296,S. Penkett
United Kingdom,2,WG1,2441,Sarah C.B. Raper
United Kingdom,2,WG1,2711,Catherine A. Senior
United Kingdom,2,WG1,2750,Keith P. Shine
United Kingdom,2,WG1,2769,P. Simmonds
United Kingdom,2,WG1,5043,A. Slingo
